video_id,comment_id,author_display_name,text,published_at,like_count,clean_text,word_count,sentiment
1WXfqPbbIZs,Ugybj5zenFVxyfTNb2x4AaABAg,@teukumaulana803,Kebayang gak kalau QRIS dimanfaatin tukang parkir atau pengemis?😂 Soalnya uang receh semakin dikit setelah sering pakai QRIS,2025-05-06T05:17:56Z,0,kebayang gak qris dimanfaatin tukang parkir pengemis uang receh dikit pakai qris,12,negative
1WXfqPbbIZs,UgzI7E0BVjSPMxR7kYx4AaABAg,@ReanRavindra,Please jangan sampe si Penyepong A.I nyentuh ini project IPK 2.2 ngurusin ginian yang ada nanti gak jelas dan A.I banget,2025-05-06T05:15:49Z,0,please sampe si penyepong ai nyentuh project ipk ngurusin ginian gak ai banget,13,negative
1WXfqPbbIZs,UgxVMhnOpS_WMkzo-vl4AaABAg,@asheaven1st,"QRIS aja bisa launching massive 1 negara.. Complicated banget itu sistemnya..
Coretax ngga belajar dari sini..? 🗿

Apa karena pemerintah banyak campur tangan jadinya ngga bener itu Coretax..
Boleh disimpulkan, kalo project banyak campur tangan pemerintah jadi kemungkinan besar gagal..? 🗿",2025-05-06T05:15:40Z,0,qris aja launching massive negara complicated banget sistemnya coretax ngga belajar pemerintah campur tangan ngga bener coretax disimpulkan kalo project campur tangan pemerintah gagal,24,negative
1WXfqPbbIZs,UgwLshUcZ2tz7rXWEMN4AaABAg,@fajriboyzz5215,"Jujur saya kebantu banget dengan adanya qris, mau beli di warung kalo ga ada duit fisik bisa transfer pake qris.",2025-05-06T05:14:52Z,0,jujur kebantu banget qris beli warung kalo ga duit fisik transfer pake qris,13,negative
1WXfqPbbIZs,UgzvLdzHotgY-wniH7l4AaABAg,@keisya-u6l,"9:54 SETIAP HARI INI BANYAK BANGET KOMENAN ISINYA M.I.A.W.4.D...
KATANYA KALAU GABUNG DI M.I.A.W.4.D BISA HASILKAN CUAN",2025-05-06T05:14:28Z,0,banget komenan isinya miawd gabung miawd hasilkan cuan,8,positive
1WXfqPbbIZs,Ugz29KJF-YhXxjFcSWF4AaABAg,@CollideWithTheSlope,"Untuk metode pembayaran tap seperti ApplePay, sebenarnya sudah banyak kartu debit bank apapun yg bisa tap to pay/contactless debit card (yg ada logo sinyal mirip wifi nya itu), namun itu tadi, pengaplikasiannya masih belum segencar QRIS dan mesin EDC yg sudah beredar di berbagai merchant belum semuanya memfasilitasi metode pembayaran yg seperti itu. Karyawan jg msh blm tahu/di-training bahwa ada metode pembayaran yg seperti itu (mayoritas hanya paham jika kartu digesek di mesin atau ditancapkan di bagian bawah mesin EDC). Mungkin seperti yg disebutkan Raymond, masih ada intrik politik di balik layar sehingga menghambat integrasinya secara penuh. 

Begitu pula metode tap to pay yang menggunakan NFC ponsel. Di Indonesia, metode tsb hanya berlaku di ponsel Android. Apple menonaktifkan metode tsb di iPhone, karena teknologi NFC di iPhone hanya diperbolehkan jika transaksi menggunakan ApplePay, sedangkan ApplePay belum tersedia di Indonesia. Mungkin ini juga salah satu cara agar Apple, atau Trump/AS secara lebih luas, masih bisa mengekang dan memonopoli kebebasan bertransaksi rakyat kita. Alasan BI adalah karena belum ada issuer domestik yg bisa diajak kerjasama dengan ApplePay, namun mungkin memang dibikin alot negosiasinya oleh ""pihak sana"" dan ""pihak sini yg bekerjasama dengan sana"".",2025-05-06T05:13:57Z,0,metode pembayaran tap applepay kartu debit bank apapun yg tap paycontactless debit card yg logo sinyal wifi nya pengaplikasiannya segencar qris mesin edc yg beredar merchant memfasilitasi metode pembayaran yg karyawan jg msh blm tahuditraining metode pembayaran yg mayoritas paham kartu digesek mesin ditancapkan mesin edc yg raymond intrik politik layar menghambat integrasinya penuh metode tap pay nfc ponsel indonesia metode tsb berlaku ponsel android apple menonaktifkan metode tsb iphone teknologi nfc iphone diperbolehkan transaksi applepay applepay tersedia indonesia salah apple trumpas luas mengekang memonopoli kebebasan bertransaksi rakyat alasan bi issuer domestik yg diajak kerjasama applepay dibikin alot negosiasinya yg bekerjasama,101,neutral
1WXfqPbbIZs,Ugz97ziZCVHeUrTznL14AaABAg,@rochmadrega3881,Amerika jgn dilawan gitu aj g bisa lah lawan amerika dan sekutunya,2025-05-06T05:13:53Z,0,amerika jgn dilawan gitu aj g lawan amerika sekutunya,9,negative
1WXfqPbbIZs,UgySwUlgaDfsT6kqrtt4AaABAg,@herysujana,"Kekurangan nya cuma 2
1. Wajib internet
2. Tergantung hp nya juga kalo hp lawas pake QRIS ada beberapa yang lemot

Jadi tiap ada TRX pasti bikin antri dan kalo ga ada internet mau ga mau minta WIFI dulu",2025-05-06T05:09:04Z,0,kekurangan nya wajib internet tergantung hp nya kalo hp lawas pake qris lemot trx bikin antri kalo ga internet ga wifi,21,negative
1WXfqPbbIZs,Ugwqhw3A6mmzM7wsRuR4AaABAg,@pranidhanaabhiyoga6485,"Nah sekarang masuk ke ranah geopolitik nya, karena US sudah menganggap ini sebagai persaingan yang mengancam karena master card & visa akan tersaingi.
Secara geopolitik, Indonesia agak plin plan...dengan masuk ke BRICS, yang mana sebelum nya Indonesia sempat menolak dengan bilang ""thanks, but no thanks"". 
BRICS lambat laun bisa jadi bukan urusan ekonomi saja, tapi blok2 an, dan dari sejarah2 yg sudah dialami....yang namanya non-blok2 an akan kena hantam 2 sisi (dihantam blok timur, dihantam juga sama blok barat), kecuali kita negara yang kuat banget dan punya deterent factors....dan tahu cara menggunakan nya (i.e. uranium, nikel, sama material rare earth lainya). Satu lagi, agar megurangi rasa amcaman yang dimiliki oleh U.S. kita juga perlu ikut gerbong lain nya....itung2 sebagai trade off nya lah, misal ikut ke dalam Abraham Accords dan normalisasi hubungan dengan Israel, atau kita bikin accords sendiri dengan Israel yang secara filosofis lebih cocok dengan south east asia. Istilah kata nya main cantik di banyak kaki, karena sadar kekuatan diri sendiri lemah. 

Kalian bayangkan saja, kalau pakai sudut pandang U.S.:
 ini ada negara besar kaya akan sumber daya alam, kekuatanya cenderung lemah, ngikut nya sama kubu Tiongkok + gabung BRICS.
Akan beda cerita kalau, ohhh dia gabung BRICS tapi dia masih at least ikut normalisasi lho dengan Israel, dan mulai mengecam Russia  dan mengurangi perangaruh Tiongkok di kawasan.",2025-05-06T05:08:46Z,0,masuk ranah geopolitik nya us menganggap persaingan mengancam master card visa tersaingi geopolitik indonesia plin plandengan masuk brics nya indonesia menolak bilang thanks thanks brics lambat laun urusan ekonomi blok sejarah yg dialamiyang namanya nonblok kena hantam sisi dihantam blok timur dihantam blok barat kecuali negara kuat banget deterent factorsdan nya ie uranium nikel material rare earth lainya megurangi amcaman dimiliki us gerbong nyaitung trade nya abraham accords normalisasi hubungan israel bikin accords israel filosofis cocok south east asia istilah nya main cantik kaki sadar kekuatan lemah bayangkan pakai sudut pandang us negara kaya sumber daya alam kekuatanya cenderung lemah ngikut nya kubu tiongkok gabung brics beda cerita ohhh gabung brics least normalisasi lho israel mengecam russia mengurangi perangaruh tiongkok kawasan,121,negative
1WXfqPbbIZs,UgyW5rQBDIrxI4K1QKV4AaABAg,@andikatrya,"Bahkan tukang parkir, tukang gorengan dan empang pun juga sudah punya qris",2025-05-06T05:08:41Z,0,tukang parkir tukang gorengan empang qris,6,neutral
1WXfqPbbIZs,Ugwy6nhXSKqPvTr5VLt4AaABAg,@jonatan_a30,"Lucu Myanmar di Map dibilang Thailand, tolong diperbaiki😅",2025-05-06T05:07:01Z,0,lucu myanmar map dibilang thailand tolong diperbaiki,7,negative
1WXfqPbbIZs,Ugyuor_21itQizXEdVp4AaABAg,@exel99999,"Itu baru Qris ya.. Masih ada qris dayanti, qris patih, qrisna mukti, qrisyanto, dkk..",2025-05-06T05:03:07Z,0,qris ya qris dayanti qris patih qrisna mukti qrisyanto dkk,10,neutral
1WXfqPbbIZs,UgzMaK_qP45ESskA1Jl4AaABAg,@kholilmedia,Aku termasuk salah satu orang yang ngerasa kebantu banget sejak diberlakukan QRIS,2025-05-06T05:03:01Z,0,salah orang ngerasa kebantu banget diberlakukan qris,7,negative
1WXfqPbbIZs,Ugy3P6rJtCAgJsWYJqZ4AaABAg,@rizkyhadi4927,Dikit lagi ada ternak jokowi yang bilang ini program si mulyono.,2025-05-06T04:58:48Z,1,dikit ternak jokowi bilang program si mulyono,7,neutral
1WXfqPbbIZs,UgzqI56g0V8cLIXiePh4AaABAg,@luluuswatun22,"Keren banget sih qris, walaupun aku jarang pakai😅",2025-05-06T04:56:56Z,0,keren banget sih qris jarang pakai,6,negative
1WXfqPbbIZs,Ugyxeol2YL4eucrJKDV4AaABAg,@WendyFernando,yuk qris tap yuk di tol nanti tggl tap tap tap,2025-05-06T04:54:57Z,0,yuk qris tap yuk tol tggl tap tap tap,9,neutral
1WXfqPbbIZs,UgwZd1IVsU837w22bix4AaABAg,@pranidhanaabhiyoga6485,"Gw dulu sempat di legal salah  bank (plat merah) unit transaksi digital. Sangat relate sama yang dibilang Raymond, tapi perlu diingat juga urusan2 data privacy itu masih ngeri2 sedap, ini bukan masalah pada bank nya saja tapi keseluruhan environment dan mindset orang2 nya juga, kalau gw bilang sih tapping/contactless masih kurang aman ya ketimbang scan QR.",2025-05-06T04:52:08Z,0,gw legal salah bank plat merah unit transaksi digital relate dibilang raymond urusan data privacy ngeri sedap bank nya environment mindset orang nya gw bilang sih tappingcontactless aman ya ketimbang scan qr,32,neutral
1WXfqPbbIZs,Ugx8-CpKvrVPbOG8reV4AaABAg,@sndersitanggang1507,Jaya Indonesiaku.. project qris menjadi motivasi ku,2025-05-06T04:52:07Z,0,jaya indonesiaku project qris motivasi ku,6,neutral
1WXfqPbbIZs,UgwUDtfcRU4baTMpjCF4AaABAg,@Owlzz_,Enak Qris skrng jajan di warung/warteg juga seringnya pake itu juga gk takut salah hitung karena ada riwayatnya best bgt dah 😊,2025-05-06T04:51:52Z,0,enak qris skrng jajan warungwarteg pake gk takut salah hitung riwayatnya best bgt dah,14,positive
1WXfqPbbIZs,UgzE7pSpbfq2w6Oatr94AaABAg,@igamarvels19,Kebanyakan masyarakat indonesia bilangnya kyuris padahal bacanya kris.,2025-05-06T04:49:45Z,0,kebanyakan masyarakat indonesia bilangnya kyuris bacanya kris,7,negative
1WXfqPbbIZs,Ugz-qN57qNIDVoNZFrF4AaABAg,@adrianto14,"2020 pembayaran Qris naik drastis karna menghindari kontak fisik selama pandemi , alhasil masyarakat ramai² menggunakan Qris ... , dan sampai sekarang kebiasaan itu masih terbawa WKWK ...",2025-05-06T04:48:39Z,215,pembayaran qris drastis karna menghindari kontak fisik pandemi alhasil masyarakat ramai qris kebiasaan terbawa wkwk,15,neutral
1WXfqPbbIZs,Ugz1cY-GRVNfI9kbMjV4AaABAg,@bianadit3587,"inget dulu pertama muncul qris ada qr code khusus shopee pay, gopay, semua misah dan ribet ga ribet sebenernya, tp tiba tiba ada satu namanya qris bisa pakai semua platform pembayaran, saya bilang wah canggih jg nih, sejak dari situ gapernah bawa uang cash banyak banyak lg wkwkw",2025-05-06T04:44:24Z,0,inget muncul qris qr code khusus shopee pay gopay misah ribet ga ribet sebenernya tp namanya qris pakai platform pembayaran bilang canggih jg nih situ gapernah bawa uang cash lg wkwkw,31,positive
1WXfqPbbIZs,UgzXdlKpotsHqbZ_vlV4AaABAg,@mghozysp,saya sebagai salah satu orang yg develop product QRIS bangga dengan perkembangannya. semoga bisa membantu masyarakat indonesia agar bisa sejahtera,2025-05-06T04:39:58Z,434,salah orang yg develop product qris bangga perkembangannya semoga membantu masyarakat indonesia sejahtera,13,positive
1WXfqPbbIZs,UgyneZ8IoUwQvSe5UbF4AaABAg,@lofiquotesindo,"selamat bg, lu kasih ide ke politikus buat manfaatin project ini",2025-05-06T04:39:32Z,0,selamat bg lu kasih ide politikus manfaatin project,8,positive
1WXfqPbbIZs,Ugw5qsev9ZAx5RmhoBZ4AaABAg,@putrazainal7604,"Mudah²an setelah masyarakat tergantung dengan QRIS, manajemen tidak berpikir untuk 'menjerat' dengan biaya langganan, transaksi atau apapun namanya.",2025-05-06T04:38:43Z,0,mudahan masyarakat tergantung qris manajemen berpikir menjerat biaya langganan transaksi apapun namanya,12,neutral
1WXfqPbbIZs,UgxY_n8wHA_xm-EX2Jl4AaABAg,@exile_kzk,"lebih untung pakai QRIS ketimgbang VISA/Mastercard ialah QRIS ga makan banyak per transaksi, paling 3% mentok, kalo visa/mastercard ga kira kria, bisa kena 15% PER transaksi. dan juga accessibility yang simple dan ga memaksa maupun konsumer ataupun pedagang dengan system eksklusitify nya kaya visa/mastercard jadi tambah mudah di pakai",2025-05-06T04:37:38Z,0,untung pakai qris ketimgbang visamastercard qris ga makan transaksi mentok kalo visamastercard ga kria kena transaksi accessibility simple ga memaksa konsumer pedagang system eksklusitify nya kaya visamastercard mudah pakai,29,positive
1WXfqPbbIZs,UgzEf8qb67yS5xoVVEx4AaABAg,@jakophutapea5346,Ga ada yang salah dengan yang namanya politik.. Hanya saja ada saat ini para politisi lebih mementingkan kepentingan pribadi.. Jadi yang salah itu sikap orangnya bukan politiknya..,2025-05-06T04:37:26Z,0,ga salah namanya politik politisi mementingkan kepentingan pribadi salah sikap orangnya politiknya,12,negative
1WXfqPbbIZs,Ugw2-SnawWVbRnNcXVZ4AaABAg,@ekaramadhan9308,Kawal terus QRIS biar gak di jadikan kendaraan politik,2025-05-06T04:34:12Z,0,kawal qris biar gak jadikan kendaraan politik,7,neutral
1WXfqPbbIZs,Ugx5Ab0ai2aqRklwHU54AaABAg,@AkinariAkai,"Industri Swasta maupun Negri udah pada solid bangun sama make, semoga bisa terus bertahan, mandiri dan kuat dalam membangun jaringan pembayaran nasional, Negara luar harus ikut aturan lokal suatu nagara, Semangat Indoesia",2025-05-06T04:33:44Z,0,industri swasta negri udah solid bangun make semoga bertahan mandiri kuat membangun jaringan pembayaran nasional negara aturan lokal nagara semangat indoesia,21,positive
1WXfqPbbIZs,UgxFwqbmP3iP8PTv2794AaABAg,@inoekertapati9294,"QRIS & PGN adalah kedaulatan RI, yg hrs dipertahankan existensinya dg kendali penuh pemerintah RI/BI. Jangan jd obyek yg bisa dinegosiasikan dg pihak luar dialihkan pengelolaannya ke pihak swasta dlm negri sekalipun",2025-05-06T04:31:55Z,0,qris pgn kedaulatan ri yg hrs dipertahankan existensinya dg kendali penuh pemerintah ribi jd obyek yg dinegosiasikan dg dialihkan pengelolaannya swasta dlm negri,23,neutral
1WXfqPbbIZs,Ugy41EMzpGr7Hfm3nLR4AaABAg,@blular5399,Gk beda jauh sama china. Si mamarika pgn aplikasi tiktok dikasi ke dia😂,2025-05-06T04:31:53Z,0,gk beda china si mamarika pgn aplikasi tiktok dikasi,9,neutral
1WXfqPbbIZs,Ugx9R_S0vJTzq9CCdmJ4AaABAg,@fatmadewi5080,"Minimal mengurangi drama pengembalian uang dgn uang receh diganti permen, trus kasir ma pembeli berantem.",2025-05-06T04:31:20Z,0,minimal mengurangi drama pengembalian uang dgn uang receh diganti permen trus kasir pembeli berantem,14,neutral
1WXfqPbbIZs,Ugy9qv_KsR-NGONt7YF4AaABAg,@noona_nana,"Kalo Resign dari kerjaan di Jakarta, titipin aja barang kost di GOODSKOST📦cari kerja dari kampung, nanti dapet kerja dimanapun tinggal minta di Cargo aja",2025-05-06T04:30:21Z,1,kalo resign kerjaan jakarta titipin aja barang kost goodskostcari kerja kampung dapet kerja dimanapun tinggal cargo aja,17,neutral
1WXfqPbbIZs,UgwYI7dk_32S6rPxBCp4AaABAg,@vialovvu,"Apa ada kemungkinan Qris diklaim negara lain?😂
Hak cipta hrs jls...",2025-05-06T04:23:40Z,0,qris diklaim negara hak cipta hrs jls,7,neutral
1WXfqPbbIZs,UgyQBayGK_e_d_BOaf94AaABAg,@budiwijaya4205,QRIS ini terbaik yang kita punya sekarang. Udah ga pusing nyari uang receh/uang pas saat belanja. Lebih hemat juga karena barang yang biasa dijual dalam bentuk rupiah tidak bulat (ex: 28.500 atau 19.675) bisa dibeli sesuai harga. Ga ada lagi donasi secara paksa atau kembalian diberi permen 🤣,2025-05-06T04:21:00Z,0,qris terbaik udah ga pusing nyari uang recehuang pas belanja hemat barang dijual bentuk rupiah bulat ex dibeli sesuai harga ga donasi paksa kembalian permen,25,positive
1WXfqPbbIZs,Ugw5jbPdMP1VoCFw5sx4AaABAg,@hadiyanfaz4077,"QRIS tap adopsi akan lebih lambat, dikarenakan hambatan teknologi NFC, HP ber NFC itu ada di range harga menangah dan tinggi, dan ga semua masu Indo punya.

Berbeda dg QRIS foto, semua HP yg notabene hampir seluruh masy indo punya dan bisa adopsi.",2025-05-06T04:19:06Z,0,qris tap adopsi lambat hambatan teknologi nfc hp ber nfc range harga menangah ga masu indo berbeda dg qris foto hp yg notabene masy indo adopsi,26,negative
1WXfqPbbIZs,Ugw4qgWVMdWJTkgCTxh4AaABAg,@Liburanjepangmurah,"Qris Indonesia, duitnow malaysia, sg singapore ama Thailand qris kalau di di koneksikan bersama negara asean bakal makin ketar ketir Amerika",2025-05-06T04:17:35Z,0,qris indonesia duitnow malaysia sg singapore ama thailand qris koneksikan negara asean ketar ketir amerika,15,neutral
1WXfqPbbIZs,UgwkK4fjmSGCGgAwLG14AaABAg,@willybrorduswillygideon3735,"Marketing perbankan juga berperan dalam mensukseskan QRIS, karena mereka di target untuk akuisisi merchant termasuk QRIS",2025-05-06T04:14:30Z,0,marketing perbankan berperan mensukseskan qris target akuisisi merchant qris,9,neutral
1WXfqPbbIZs,UgzTLQ3UecHl0Ycs81V4AaABAg,@muhammadaditia6277,"Percaya gue klo di indo ini orang-orang nyatu dan pemahaman akan masa depan yang sama, kita udh dari lama ngusain dunia percaya Ama gue, klo kita tuh satu tujuan kedepan tanpa ada KORUPSI bayangin seberkuasa apa INDONESIA di dunia sekarang. 😐",2025-05-06T04:14:27Z,1,percaya gue klo indo orangorang nyatu pemahaman udh ngusain dunia percaya ama gue klo tuh tujuan kedepan korupsi bayangin seberkuasa indonesia dunia,22,negative
1WXfqPbbIZs,UgxvYEWWyvCQfY_yixV4AaABAg,@aliqasheza,"Sudah kerasa kartu gpn dikit demi dikit terkikis, di bank2 skr sudah mulai menawarkan kartu Visa ato mastercard, gpn mulai dipinggirkan. Kawal terus produk Indonesia asli",2025-05-06T04:12:33Z,1,kerasa kartu gpn dikit dikit terkikis bank skr menawarkan kartu visa ato mastercard gpn dipinggirkan kawal produk indonesia asli,19,negative
1WXfqPbbIZs,UgzmPmO7Wm00A8t6c-t4AaABAg,@LemonCerry_00,"And remember, proyek qris ini lebih kaya investasi masa depan sih
Proyeknya gak langsung kelihatan boom di tahun itu, tapi lambat laun pasti berdampak",2025-05-06T04:09:35Z,0,remember proyek qris kaya investasi sih proyeknya gak langsung boom lambat laun berdampak,13,negative
1WXfqPbbIZs,UgxexXfMquWWJpUVQd14AaABAg,@sobatrudi4793,Kayaknya China jua ada.....apa ya namanya..???,2025-05-06T04:05:31Z,0,kayaknya china jua adaapa ya namanya,6,negative
1WXfqPbbIZs,UgyUrrttZWO74nRCz2h4AaABAg,@abdulseptiawan2381,"Jangan ada yg bilang ini ide si Joko ya, ngerti obligasi jga engga",2025-05-06T04:02:48Z,0,yg bilang ide si joko ya ngerti obligasi jga engga,10,negative
1WXfqPbbIZs,UgxQNG7Hh3rDwq_3acV4AaABAg,@Phenluric,Qris sukses krn mayoritss pengguna tidak kenal kartu kredit... Kalau pengguna kartu kredit pasti prefer visa dan master krn lebih bnyk benefit nya....,2025-05-06T04:01:17Z,0,qris sukses krn mayoritss pengguna kenal kartu kredit pengguna kartu kredit prefer visa master krn bnyk benefit nya,18,positive
1WXfqPbbIZs,Ugyw_UEGVz5j4MVXc8J4AaABAg,@EpicPlayerML,Bayangin Gibran klo ngomong kek Raymond psti bnyak yg percaya bilang dia baca teks,2025-05-06T03:55:45Z,0,bayangin gibran klo ngomong kek raymond psti bnyak yg percaya bilang baca teks,13,negative
1WXfqPbbIZs,Ugx7tM1UB6OGDujl6eB4AaABAg,@rapriliyanti3061,The power of thinker .... seorang IT yg ngerti duid... analisis all of the thing exclude medical business.... konten²nya dangerous,2025-05-06T03:55:19Z,0,power thinker yg ngerti duid analisis thing exclude medical business kontennya dangerous,12,positive
1WXfqPbbIZs,UgwXybyIRt6kQu5oVhl4AaABAg,@pawirorodji7524,Saya pakw QRIS klo belanja bulanan di Supermarket,2025-05-06T03:54:51Z,0,pakw qris klo belanja bulanan supermarket,6,neutral
1WXfqPbbIZs,UgxP4dPmyJyHMpXODzx4AaABAg,@antoanto6554,"Bang, hubungan antara qris dan gpn apa bang? Setau sy, dulu gpn jg mau untuk kartu kredit dan atm tp karena ancaman amerika jd yg terealisasi cm buat atm?",2025-05-06T03:54:25Z,0,bang hubungan qris gpn bang setau sy gpn jg kartu kredit atm tp ancaman amerika jd yg terealisasi cm atm,20,neutral
1WXfqPbbIZs,Ugw2Y-uv7YFoOk-mXfp4AaABAg,@Zarilzak,"Berbanding terbalik dengan aplikasi pajak, udah lupa apa namanya.
Dibikin asing, sudah harga diluar nalar, tidak beres lagi aplikasinya.
SEBENARNYA INDONESIA ITU BISA.🎉🎉🎉",2025-05-06T03:52:41Z,0,berbanding terbalik aplikasi pajak udah lupa namanya dibikin asing harga diluar nalar beres aplikasinya indonesia,15,negative
1WXfqPbbIZs,UgwwUi7qYKwsQVhc_o14AaABAg,@mephistoCh,"Yg gw dapat adalah Inovasi yg akan berhasil adalah yg dikerjakan oleh ahlinya, bukan oleh instansi yg ngakunya ahli tapi isinya malah gk tau ahlinya sebelah mana",2025-05-06T03:51:12Z,1,yg gw inovasi yg berhasil yg ahlinya instansi yg ngakunya ahli isinya gk tau ahlinya sebelah,16,negative
1WXfqPbbIZs,UgxwL4id68cZq34lSc14AaABAg,@ofieq1,Sy aja enak pake QRIS lebih efisien dan cepat gak perlu cari kembalian uang receh lagi... Aman dan langsung masuk ke aplikasi ..,2025-05-06T03:49:54Z,0,sy aja enak pake qris efisien cepat gak cari kembalian uang receh aman langsung masuk aplikasi,16,positive
1WXfqPbbIZs,UgwIjT4uJ795XlS3WrB4AaABAg,@juliustaft7661,"indo asli ny powerfull ap lg collab national am swasta. tpi ya poliTIKUS, OrMaZ terkait jumlahny banyak dan mengancam bgt sih yg bener bikin indo mau jdi negara berkembang aj sulit, malah menciut.",2025-05-06T03:49:21Z,0,indo asli ny powerfull ap lg collab national swasta tpi ya politikus ormaz terkait jumlahny mengancam bgt sih yg bener bikin indo jdi negara berkembang aj sulit menciut,28,negative
1WXfqPbbIZs,Ugz7Q3tTeOkfcP-TbTd4AaABAg,@powzee-w3y,"Salah tau penyebab transaksi naik adalah judol ,orang kalau kecanduan judol transaksinya ratusan sampai jutaan per orang",2025-05-06T03:44:42Z,1,salah tau penyebab transaksi judol orang kecanduan judol transaksinya ratusan jutaan orang,12,negative
1WXfqPbbIZs,UgyYaZEsHJ2gg7IDKAB4AaABAg,@Atbr93,Saya kok lebih takut dipreteli negara adidaya secara senyap atau terang2an daripd skedar dipolitisasi,2025-05-06T03:44:24Z,0,takut dipreteli negara adidaya senyap terangan daripd skedar dipolitisasi,9,negative
1WXfqPbbIZs,UgyZ3Pu08bf8OdtYl3p4AaABAg,@bestintheworld3141,"Kalimat simple dengan makna dalam

“Gua bangga dengan QRIS”",2025-05-06T03:43:16Z,2,kalimat simple makna gua bangga qris,6,positive
1WXfqPbbIZs,Ugx2--wGMpJ3w1Bbr-V4AaABAg,@AkhmadDayaEndraMustikaadem,"Gini nih yang bagus dari Koh Raynond, objektif gak hanya kritik terus. Yang bagus juga diapresiasi karena memang bagus.",2025-05-06T03:43:05Z,0,gini nih bagus koh raynond objektif gak kritik bagus diapresiasi bagus,11,positive
1WXfqPbbIZs,Ugz3WvTEaZQCFvOiALt4AaABAg,@Faruqqq0,Tapi saya yakin sih. Qris lebih banyak org yg deposit ke judol wkwk,2025-05-06T03:42:01Z,0,sih qris org yg deposit judol wkwk,7,negative
1WXfqPbbIZs,UgzVdP0q63q2bytUB814AaABAg,@misha_310,"Semoga Qris mendunia ❤ sukses buat BI ,, rakyat Indonesia terbantu dengan Qris ❤❤",2025-05-06T03:40:35Z,0,semoga qris mendunia sukses bi rakyat indonesia terbantu qris,9,positive
1WXfqPbbIZs,UgyQ2JhQoyHz9MtXssF4AaABAg,@radenzainalarifin1027,"Assalamu'alaikum tidak akan berbahaya bagi Amerika Serikat, Amerika Serikat ya Indonesia, Indonesia ya Amerika Serikat, paham, ayo cari jawabannya Reymond",2025-05-06T03:40:03Z,0,assalamualaikum berbahaya amerika serikat amerika serikat ya indonesia indonesia ya amerika serikat paham ayo cari jawabannya reymond,17,negative
1WXfqPbbIZs,Ugw-DddNhXIYGStnFTV4AaABAg,@sharalnaja9437,"please jangan ubah qris dari apa yg sudah sebagus ini, di kontaminasi kotoran selokan pemerintahan. qris itu penyelamat berbagai macam pihak pengguna, termasuk aku. soo pleasee, keep improving and developing, BI. jangan runtuh oleh campur tangan orang lain",2025-05-06T03:39:27Z,0,please ubah qris yg sebagus kontaminasi kotoran selokan pemerintahan qris penyelamat pengguna soo pleasee keep improving developing bi runtuh campur tangan orang,22,negative
1WXfqPbbIZs,UgxFThxQ6xq0DOYoXth4AaABAg,@topberita6706,Bararti Qris harus dipertahankan apapun yg terjadi seperti tanggal kelahiranya 17 agustus maka kita wajib membelanaya sebagaimana kita membela nkri ini,2025-05-06T03:38:15Z,0,bararti qris dipertahankan apapun yg tanggal kelahiranya agustus wajib membelanaya membela nkri,12,neutral
1WXfqPbbIZs,UgzIZ9XmVhRn3bb3YQB4AaABAg,@AwyJanuary,"proyek diam² tapi sukses, proyek besar diberitakan di media² malah gagal.",2025-05-06T03:35:00Z,0,proyek diam sukses proyek diberitakan media gagal,7,neutral
1WXfqPbbIZs,UgxvV8NEBnvP2WMtoMB4AaABAg,@HafifSyukra,Sangat enak rasanya beli jus mangga 10rb bayar pakai QRIS,2025-05-06T03:34:46Z,0,enak beli jus mangga rb bayar pakai qris,8,positive
1WXfqPbbIZs,UgyY57rWND6sU4RtyUJ4AaABAg,@mohammadfarizaldini5764,"Kalau Presiden tidak mampu menjaga keadulatan QRIS karena kepentingan asing, masyarakat yang akan bergerak untuk menjaga sistem pembayaran yang udah di jalur yang benar ini. Bravo BI! Ayo masyarakat Indonesia mulai tinggalkan VISA dan Mastercard",2025-05-06T03:34:33Z,0,presiden menjaga keadulatan qris kepentingan asing masyarakat bergerak menjaga sistem pembayaran udah jalur bravo bi ayo masyarakat indonesia tinggalkan visa mastercard,21,neutral
1WXfqPbbIZs,UgzR9xdgkaqfD0fdHoN4AaABAg,@ErwinSyah-do5xf,"Sayangnya QRIS GK real-time, baru masuk saldo keesokan harinya",2025-05-06T03:33:17Z,0,sayangnya qris gk realtime masuk saldo keesokan harinya,8,negative
1WXfqPbbIZs,UgwI9LBieqppoDOh8V94AaABAg,@deaoktaviani8057,Kenapa sih raymond selalu bikin takut kalau apa-apa berhubungan sama Politik..😭,2025-05-06T03:32:54Z,0,sih raymond bikin takut apaapa berhubungan politik,7,negative
1WXfqPbbIZs,UgwGV4E2vceNIVETbw54AaABAg,@Rioz98,"Bang bukannya sudah ada indikasinya, menkeu mau diganti.. artinya akan ada perubahan skema nantinya di BI. Saya cuma berharap semoga project ini tetap tumbuh sesuai prestasinya saat ini.. tanpa adanya politisasi.",2025-05-06T03:29:57Z,0,bang indikasinya menkeu diganti perubahan skema bi berharap semoga project tumbuh sesuai prestasinya politisasi,14,neutral
